id;r1;r2;r3
4082;4582122;-13,9022;4,30415
4084;5329456;-11,2995;3,03405
4088;4522040;-14,8766;5,20206
4090;4382399;-11,7377;4,89924
4091;4408664;-12,5656;6,83223
4092;2661887;-10,3881;1,58231
4093;5054449;-12,9006;2,07921
4096;3016670;-10,5112;3,08731
4098;3209285;-12,4897;-0,715721
4100;2444057;-14,2967;1,78611
4105;3591451;-12,1793;1,18178
4107;3360569;-12,5839;6,05539
4110;4439677;-15,3162;3,88815
4111;2415868;-11,5871;5,33086
4112;2986986;-14,5546;1,89394
4115;1752393;-10,5509;1,43547
4118;5201573;-12,1623;4,62587
4121;1498339;-11,8499;2,07508
4122;2520168;-11,4649;1,39024
4126;1775143;-14,2135;6,67378
4128;2880638;-14,7772;5,66763
4131;2366398;-14,4519;4,5749
4133;4082003;-13,7905;3,65209
4134;2450192;-10,5124;2,46638
4136;1994089;-11,1968;6,29011
4152;3251399;-12,593;1,39329
4153;3639251;-13,1135;5,19685
4154;4304518;-12,9134;3,46837
4160;2073117;-12,5479;5,41352
4169;1280529;-13,0434;3,79516
4171;1080664;-13,3967;2,09936
4173;1567739;-15,2799;5,12428
4175;5532042;-13,8684;4,50582
4182;4216645;-15,1367;3,47389
4185;4459207;-11,1259;4,87126
4186;5240429;-10,8588;2,61684
4188;1921857;-14,8558;4,90844
4194;4509528;-11,5022;-0,519072
4196;1307355;-12,1601;4,04106
4199;4763776;-11,3124;3,77484
4202;4761097;-11,916;4,6349
4203;4013228;-12,0112;3,73194
4204;4476915;-10,3016;2,86086
4206;5999824;-14,01;2,85715
4208;2995824;-10,9839;2,79903
4209;5019907;-12,9516;4,19281
4211;4583931;-12,7349;6,7737
4212;1674260;-15,1349;5,76221
4213;4296176;-13,752;5,81244
4214;2403610;-11,807;2,61468
4218;4781098;-12,4987;3,20224
4233;1863633;-12,9448;2,68798
4240;4005040;-8,12668;1,4233
4245;1261474;-9,5662;4,4069
4247;2798949;-12,0897;2,8419
4257;1120717;-13,0129;2,9401
4258;1160360;-14,6623;5,77783
4260;3952301;-11,7986;3,67107
4262;4123281;-11,3931;2,46219
4265;2133368;-9,31623;6,61411
4266;4120182;-10,9261;1,87962
4267;3271398;-14,4808;3,68631
4268;4606160;-14,3249;0,26189
4276;2794595;-10,2244;0,792069
4278;5493209;-10,7913;2,58666
4289;5598699;-12,3876;5,56194
4291;1089237;-10,6313;1,72329
4297;4522128;-9,83606;2,29616
4300;4950203;-12,2189;6,26517
4301;5324971;-12,6903;4,50903
4303;4051048;-12,1812;5,89306
4307;2579635;-15,1041;5,08565
4308;3500490;-12,0076;6,59511
4309;1725899;-11,5195;3,24451
4312;4257135;-15,3466;3,09047
4313;2659742;-10,0927;3,4015
4314;2178326;-9,22973;4,55164
4320;5478410;-13,9052;5,95214
4324;1047477;-13,0776;5,04458
4327;4589009;-11,5889;5,87403
4329;1303033;-13,7332;3,56056
4336;4302496;-10,9485;1,27183
4340;5619888;-12,5252;3,66657
4346;2320754;-12,337;4,06147
4349;2045040;-14,5846;6,1663
4353;4116947;-8,24261;3,85928
4359;1099694;-11,5001;4,99373
4360;1860602;-15,9069;2,48906
4362;4810558;-13,4766;1,79692
4363;3188525;-12,728;5,169
4375;1685709;-14,4948;5,5858
4379;2862863;-9,90093;2,64618
4386;3337166;-11,152;4,87726
4390;5560977;-11,3867;4,49841
4391;3459848;-10,9461;4,2409
4394;3748679;-12,4659;4,21683
4395;4737432;-15,5814;3,85499
4397;1216515;-10,7619;4,65696
4403;1279133;-11,1843;1,95357
4407;3356384;-11,2759;2,58775
4409;5873356;-9,37093;0,541184
4412;5828789;-14,0876;4,14026
4413;3276859;-11,5645;0,642361
4417;2406284;-13,8188;4,51814
4419;5962819;-10,5381;5,86847
4423;4107795;-11,7114;2,43497
4424;5672942;-14,8426;5,44192
4425;2282862;-12,638;3,92376
4427;3551524;-11,1236;3,93373
4430;2785790;-10,7109;4,4883
4431;5317276;-13,5116;3,74568
4434;5672671;-10,3925;1,94852
4436;3457236;-11,9531;4,466
4437;1434890;-12,7541;2,88068
4439;4306368;-12,6781;3,30279
4440;5550550;-14,5946;5,4477
4441;4039068;-9,40259;3,35267
4443;4905292;-12,0448;3,30082
4450;3458967;-15,0043;3,46288
4455;1591368;-9,92616;0,124912
4461;1667010;-12,7153;1,96975
4463;2162061;-14,5667;4,51472
4468;3271048;-11,257;3,33197
4478;4012372;-15,4249;5,62193
4479;4585021;-11,229;3,56861
4482;4492090;-12,5418;4,4264
4490;1883416;-13,19;4,87347
4492;3302982;-14,8934;3,30651
4497;2045354;-13,0953;3,58081
4498;2915027;-12,1634;3,64373
4501;5556561;-11,3957;4,01685
4503;1043080;-9,68998;3,54593
4506;1893619;-12,1293;4,46152
4509;3386945;-12,9567;5,02672
4515;4855330;-12,4816;2,52874
4516;4752733;-10,4911;2,69829
4525;5425831;-11,6577;3,9677
4529;3136720;-11,6462;2,5946
4532;3589943;-10,0698;4,08425
4535;5408297;-12,1089;2,03269
4541;5287630;-12,7669;4,30734
4545;5575321;-12,247;3,76052
4548;5318189;-12,5678;6,08884
4552;3095950;-13,7523;1,16852
4557;3971223;-12,6767;5,21072
4586;1464265;-13,5078;3,53359
4592;5263034;-14,1783;5,84519
4610;3876092;-12,7382;5,64737
4611;4598696;-10,9353;2,25243
4616;1215323;-13,8207;-0,0268422
4632;4156717;-11,6105;4,63182
4633;5551592;-12,2135;3,4637
4639;3740382;-14,3912;4,33147
4640;4569922;-10,7464;4,95711
4641;6011085;-11,1347;3,77522
4644;4520713;-12,4259;4,442
4645;4286142;-12,2639;3,36962
4652;2578733;-12,9805;5,41377
4656;2762029;-11,748;4,91964
4660;2844153;-11,4618;5,75195
4663;3792553;-13,7146;2,02997
4664;2534458;-14,6447;4,95611
4670;3319033;-11,9484;3,86898
4674;5803790;-15,1406;2,76091
4684;1398187;-11,3372;4,79406
4687;5496148;-10,7064;3,8348
4688;2838989;-14,2979;4,88948
4689;4034028;-12,9131;5,56946
4690;4784316;-12,2762;5,14734
4691;5747696;-10,0287;6,14547
4692;1904455;-11,9467;3,09053
4697;2879539;-11,9024;2,59397
4699;4606910;-11,4592;3,62001
4701;5185700;-12,6686;4,50584
4705;4075329;-13,8718;4,67415
4709;2813804;-12,1561;5,55643
4711;4009013;-13,2083;1,12662
4712;3706925;-15,1593;3,06509
4713;2108799;-10,9636;3,24262
4719;4858951;-14,0571;2,72949
4722;2099400;-10,1177;3,30503
4724;3084447;-16,1853;5,48314
4725;4640881;-11,1831;3,585
4726;2404039;-13,9817;4,70822
4727;3980082;-14,3638;5,85762
4729;4145392;-13,1037;4,44161
4730;5292541;-12,3594;3,63391
4731;1208003;-12,1986;2,61455
4736;1897316;-12,1626;0,848085
4737;5947629;-13,0211;3,17069
4738;2130418;-12,0442;3,5082
4741;3168697;-11,5925;3,62285
4743;1883147;-12,7513;2,93296
4747;4528507;-13,9505;2,65032
4753;3207030;-13,7951;1,77686
4754;4403693;-9,33502;-0,37418
4756;4110501;-12,2793;-0,323048
4758;4598954;-13,703;3,91238
4759;4843355;-10,2661;3,25368
4764;1321052;-11,3046;5,5698
4767;1530594;-10,2461;3,74612
4768;1491214;-11,0126;3,29652
4769;5568456;-12,5906;4,19147
4770;4164539;-16,1447;1,48453
4771;5799418;-13,253;2,7658
4773;4552701;-14,6904;5,60858
4774;2307715;-12,2607;3,98596
4776;2268523;-14,8473;1,79888
4777;3622622;-12,2896;6,41271
4778;2694619;-10,7594;5,38058
4781;3865504;-11,8976;6,12176
4782;1765110;-12,83;3,73744
4786;4376737;-13,4193;3,03557
4787;3277713;-11,2841;1,35054
4800;5479994;-13,7049;6,01595
4803;2336733;-13,0814;1,07957
4804;1545736;-10,6151;6,73532
4807;4167517;-12,7531;6,45484
4808;3177315;-12,2909;3,75659
4810;1382146;-13,8892;3,21862
4811;3116732;-14,0964;5,4768
4812;2409308;-14,2413;1,64393
4819;2385282;-9,77889;1,55591
4822;2863230;-11,6557;3,01701
4823;2987507;-13,879;3,82543
4824;5766607;-11,6775;0,5426
4825;3394976;-14,006;4,02272
4826;2609883;-11,7526;3,68312
4827;3100737;-12,5514;1,74072
4829;2443828;-14,1626;6,52475
4830;5574034;-7,59484;3,87573
4832;5090186;-12,9912;5,0735
4833;2682994;-13,4991;3,70331
4835;3587032;-13,7943;3,76114
4838;2370609;-13,1093;5,1157
4839;4433313;-14,843;4,9914
4840;3186961;-14,3598;4,00789
4845;1413256;-13,8936;5,41889
4847;4110552;-12,0413;5,39998
4848;2248477;-14,6388;4,48717
4853;5161565;-9,89651;2,54706
4861;3171327;-10,1554;5,42551
4866;1199173;-14,5627;5,7432
4875;3414575;-13,805;5,01889
4897;5992155;-8,82882;2,09358
4902;2527617;-12,1866;2,70544
4903;4924700;-12,4157;7,00781
4909;4299429;-11,6572;4,83418
4911;1739944;-13,8963;3,66818
4912;1159160;-13,003;2,90298
4918;3282578;-13,7076;1,15008
4920;5719125;-12,1225;4,54393
4928;2782350;-14,0933;4,66367
4929;2559413;-12,0023;5,17158
4931;3513358;-9,38036;0,288768
4932;4801765;-13,1661;5,15924
4935;1959168;-15,7818;2,68131
4938;5130425;-11,7516;1,71632
4939;4668639;-11,0944;5,05687
4940;1289904;-14,103;3,15098
4941;4673730;-12,3397;3,33655
4943;3884849;-9,89202;4,6093
4945;2199254;-11,5691;5,72927
4946;3310879;-12,9575;5,24645
4948;3221835;-12,454;4,4898
4950;4217092;-9,89441;5,74717
4960;5172923;-11,0011;3,2325
4961;5417352;-12,2236;0,646546
4962;5914488;-12,3291;5,01147
4969;5295530;-12,2931;6,6189
4971;4857716;-9,92771;3,85339
4980;5057956;-13,0589;5,14792
4984;4178079;-11,2724;2,83874
4988;1523761;-10,7304;4,3645
4990;2567831;-11,7387;1,27943
4995;3409414;-12,5018;2,34444
4997;2966641;-11,849;3,12778
5000;4751573;-8,7304;4,44644
5001;4544540;-11,7311;3,57572
5003;5946855;-12,0386;3,64418
5007;2210605;-13,4507;3,15264
5008;1113138;-13,1306;3,5582
5010;2465591;-10,3865;3,45085
5011;1137825;-15,1221;4,33507
5012;4705590;-12,4929;4,37347
5014;2158010;-13,5397;4,47489
5016;3484439;-11,7969;3,31484
5018;1127320;-12,9975;6,21036
5021;2521512;-12,6015;3,66809
5022;5667643;-13,3502;3,54295
5025;2901149;-10,4346;2,63832
5026;4051398;-11,8179;3,21741
5029;3281252;-13,6531;3,22955
5034;5766635;-13,4307;2,14202
5035;4573211;-10,2252;4,06578
5036;3418677;-12,9494;3,25996
5042;4963856;-12,1801;4,67227
5043;5580784;-9,69567;3,15916
5045;5204309;-12,4044;4,16012
5051;2597577;-12,3591;2,67998
5053;2093128;-13,9457;4,5964
5054;1037956;-12,873;4,40917
5058;1445712;-11,9559;4,87453
5073;5284923;-13,2012;6,53048
5076;4799434;-12,0616;3,73937
5079;2841907;-13,4824;4,63272
5093;3203295;-10,8948;4,24723
5100;5146955;-11,7311;2,65394
5101;5272495;-12,1095;0,268238
5104;1100174;-13,5358;6,0203
5107;5034031;-13,8595;5,70397
5111;6013264;-12,9956;3,16567
5132;2305195;-11,844;6,06668
5136;4190959;-13,1064;5,15692
5139;4590565;-12,3107;3,68345
5140;3707001;-12,2271;1,27696
5147;5196600;-13,7074;5,83867
5149;5204172;-15,5051;4,71096
5156;2371395;-14,9599;6,75187
5158;5748386;-11,3948;0,629748
5160;1397523;-12,7808;0,994244
5163;2174712;-13,3933;3,04023
5165;1179550;-11,3304;6,5988
5166;3851204;-12,9039;4,77231
5167;4271042;-14,9366;5,00769
5169;5819184;-12,4488;3,46988
5174;5798569;-12,2598;4,04143
5176;2353016;-12,2396;2,32699
5179;5317377;-12,3038;4,6425
5191;2543481;-12,8362;4,6351
5192;2145443;-12,6382;2,0251
5193;4962476;-12,8838;4,33543
5195;2862139;-13,2736;3,57119
5197;5193413;-11,9978;5,3292
5198;3040508;-12,9733;3,09785
5200;4867733;-13,0699;4,60708
5201;3065820;-13,4909;2,9368
5202;4912126;-11,7253;2,43001
5203;1037665;-11,1902;3,43922
5207;3136542;-13,2416;5,8947
5208;3940275;-9,43425;4,8347
5210;5885129;-15,0191;4,25709
5215;2352523;-13,1374;2,68141
5216;2631583;-14,4001;5,80698
5217;5426027;-12,1786;3,23813
5219;5009474;-7,59443;5,47139
5221;3044460;-9,14657;2,79666
5222;1669761;-12,2634;4,20201
5227;4044053;-13,7648;3,05977
5229;1780946;-12,7337;1,41166
5230;5408242;-12,4731;5,17296
5232;1830697;-10,8661;3,02891
5238;3690085;-12,0768;4,42025
5239;4494842;-14,3247;1,15118
5240;1038453;-14,1684;4,60718
5243;4958221;-13,9056;5,68653
5245;5721371;-13,489;5,28348
5246;4459384;-11,5008;0,39502
5249;5357185;-12,8106;-0,200907
5250;1813895;-8,65431;3,61208
5252;4885911;-11,8333;3,3872
5266;4044461;-13,6302;2,2828
5279;3701022;-12,1731;4,32559
5283;5377740;-12,4545;4,31397
5289;4924465;-12,4535;5,48737
5292;4481077;-14,5721;4,07127
5297;5577270;-10,9748;4,67642
5299;1534753;-12,7403;3,93876
5300;1635258;-12,2862;1,49408
5301;3698283;-8,62485;5,23703
5305;4726102;-13,3213;2,86829
5306;4830520;-13,1799;2,41993
5307;3207448;-13,3164;3,54829
5308;3426001;-13,8016;3,38469
5318;4662894;-10,001;2,15059
5319;4089216;-11,6526;5,54052
5320;2061562;-13,3868;3,59008
5324;5427067;-14,4228;2,45944
5325;1081294;-10,3655;2,69767
5328;5669708;-13,5439;5,06318
5333;5079878;-9,77924;4,78129
5334;1483782;-10,1221;2,41126
5335;3381485;-9,95591;1,61276
5340;3473391;-12,6032;4,326
5346;3036735;-12,0738;3,13104
5349;2201907;-12,0979;3,77633
5350;2908804;-10,9176;3,46828
5352;5437852;-11,4697;3,63488
5357;4711603;-11,1909;3,84826
5358;2350945;-10,6846;3,21296
5361;3906419;-14,2542;1,39211
5363;3769962;-13,5407;3,515
5364;2469162;-9,40121;6,80569
5368;2649880;-12,336;3,65232
5369;5802829;-12,4417;2,87794
5370;4961106;-13,2952;2,83041
5371;1507300;-12,8822;4,59955
5374;1533473;-13,1546;4,49929
5376;2819779;-13,7002;2,81352
5377;4727008;-13,4534;2,53184
5378;3467261;-13,4957;3,17528
5382;4175206;-11,1056;2,27352
5383;2557180;-13,2309;2,17078
5386;2197242;-11,4291;7,03471
5387;1546658;-11,7461;5,44831
5391;2505287;-11,8516;1,21127
5392;2494194;-13,3528;2,97139
5395;4326262;-12,2786;3,44649
5399;4333418;-9,94054;5,27587
5405;4489843;-9,09714;0,391326
5406;2693946;-11,3749;1,93442
5409;1013203;-12,0957;3,59534
5410;5360940;-11,6178;3,11848
5411;5825256;-10,9457;3,95089
5414;5519290;-12,827;5,35685
5417;3262069;-11,1673;4,05435
5421;5361025;-11,4467;2,4145
5426;2792451;-11,7704;2,67848
5431;5363362;-11,1293;2,98296
5434;4344368;-8,68525;2,3252
5438;5809362;-13,7403;3,40994
5441;4440661;-11,5445;5,85978
5445;5195968;-12,3469;3,24777
5448;3740213;-12,4308;2,97314
5449;5476393;-14,5345;5,32768
5452;1823817;-13,6563;5,15334
5453;4561688;-13,4741;2,54573
5455;4640306;-13,8234;4,81739
5457;4433380;-13,0322;4,78788
5464;5773316;-9,19425;4,62377
5465;1912684;-10,3938;3,08876
5466;2585154;-12,7153;1,65342
5467;5246426;-13,6155;3,56494
5468;1325103;-11,3968;2,63501
5471;2313833;-10,8578;3,28028
5473;4241006;-12,4609;3,56277
5478;2868711;-13,9534;4,79092
5479;6020195;-10,2146;5,40096
5480;5918675;-10,762;2,54285
5481;3488586;-13,6387;2,79938
5482;3023455;-11,4358;3,62173
5485;5611360;-12,4882;4,26386
5487;5850957;-10,8556;1,76254
5488;4795867;-13,1668;2,57134
5489;5993414;-12,8027;2,78748
5495;2338452;-12,9073;3,15715
5497;2501599;-13,3099;5,62949
5498;1731092;-10,5002;3,98445
5499;1011418;-14,7604;1,15042
5500;1082619;-13,7451;4,6237
5504;3266783;-11,7107;4,85131
5508;1632316;-14,7018;2,96562
5512;3872352;-12,5727;2,06031
5513;4141363;-11,5578;4,35978
5514;4542586;-10,8821;5,22838
5518;1169029;-11,7747;6,49971
5523;3329486;-15,5332;6,02098
5525;3046006;-11,3246;3,55766
5526;2045900;-9,79703;3,70221
5528;3401056;-11,0927;2,1517
5530;3311942;-11,981;2,16881
5537;4295448;-13,0559;3,18365
5539;1068682;-14,8205;5,87191
5540;1732449;-11,7924;3,81328
5544;4346930;-12,5855;4,401
5549;5434301;-12,2033;5,83455
5554;4409035;-13,2126;1,68411
5565;6012912;-9,2065;2,928
5570;3649634;-12,6826;3,03128
5571;3662322;-12,2969;2,91096
5572;3786531;-7,73478;4,46947
5573;1150535;-12,7022;3,85813
5574;4367599;-12,0854;3,17652
5578;2187001;-12,8951;1,02726
5580;3035634;-12,3536;8,02408
5585;2291577;-12,4758;2,22026
5590;5668433;-11,3125;2,71061
5593;1683247;-10,7607;1,58699
5597;5806782;-11,3563;3,41913
5600;3531776;-10,6995;0,212404
5602;1005827;-10,8626;2,34273
5603;5297144;-12,2608;5,08002
5604;2802405;-12,4743;-0,647294
5607;1138199;-11,7673;7,58448
5610;1763973;-12,5232;2,73768
5612;2100870;-10,7802;5,50085
5613;3483522;-13,8594;2,75151
5616;3261708;-12,2779;2,10209
5617;4640392;-13,3032;6,41008
5618;2955378;-9,49894;3,88059
5622;5630628;-12,6334;5,75812
5624;5595793;-12,1783;4,48121
5626;1219651;-11,875;4,71544
5638;2634937;-9,00019;6,15526
5639;4033534;-12,9215;4,25262
5640;4935994;-11,0902;1,94948
5643;2755684;-11,2645;2,38707
5644;5357034;-13,309;4,27689
5647;2741876;-11,7569;2,30943
5653;3170408;-13,8682;3,17887
5654;3587678;-14,0139;2,74276
5656;1903170;-12,9182;2,82816
5660;5856877;-14,9602;4,8942
5661;3494824;-14,2687;5,00326
5662;3557945;-11,043;8,72672
5665;4765031;-12,862;3,63296
5666;2970522;-11,7484;1,89114
5667;4996594;-10,7232;-0,724176
5672;4679692;-12,7877;2,63806
5675;1631705;-14,5674;4,10823
5678;1871790;-14,1832;5,36757
5682;5461705;-12,3564;3,24902
5688;5537068;-10,8133;3,88347
5690;4024693;-9,90084;2,12968
5691;2800840;-10,5113;4,41946
5693;4446718;-13,9707;5,70099
5694;1683501;-14,9849;0,441206
5695;3051920;-9,10382;6,93705
5697;1281398;-13,5708;3,55341
5704;3497303;-14,7672;3,1869
5707;5223686;-10,5158;4,04083
5708;3758158;-10,5471;1,69883
5715;3098028;-13,4838;4,24981
5717;3223920;-10,7411;4,53674
5718;5066042;-10,9658;5,79422
5719;3255430;-12,3962;2,96339
5723;4276432;-11,6686;1,32419
5724;4870198;-15,0901;4,35176
5726;4760824;-12,6371;3,82565
5730;5148301;-17,27;4,85332
5735;4167309;-12,717;3,95696
5745;2899366;-14,523;6,75322
5754;5674023;-12,1424;2,94007
5755;1427476;-13,5324;1,35606
5756;2091879;-12,0965;4,39105
5757;4267718;-14,4068;2,41191
5761;1375391;-13,1328;3,07519
5765;1538361;-13,9134;5,78635
5767;2646422;-12,9322;3,24737
5772;3493148;-11,6929;0,13423
5773;4831388;-14,8036;3,04677
5774;2281819;-11,7526;4,10257
5777;4396731;-12,2401;3,46347
5780;1996451;-11,9578;1,49288
5781;2525057;-10,5134;4,38126
5783;4922752;-13,4082;3,31496
5784;3396576;-12,849;3,21369
5787;1416401;-7,73157;2,77909
5790;2211796;-12,3559;1,46527
5803;1202078;-11,0295;5,78688
5809;4210643;-12,0935;5,52076
5810;3032964;-14,6677;4,60845
5811;1633766;-14,6821;2,79129
5817;3035613;-12,1914;3,16999
5818;3327304;-10,9271;5,68454
5824;3917867;-9,34493;3,63696
5825;2927474;-14,2841;5,45079
5829;4714107;-10,4292;2,34149
5830;1637651;-11,8629;1,88779
5832;1621428;-11,0318;2,64495
5842;5027971;-9,3748;1,41388
5846;4089425;-12,6555;3,55786
5850;2541324;-10,4855;2,50751
5856;5108172;-12,6387;2,08288
5869;5171073;-12,9426;3,705
5872;4541142;-15,7639;4,43717
5873;3885641;-11,8455;3,07575
5880;4505968;-11,7523;1,49306
5882;4948816;-10,9277;2,37338
5889;2872375;-10,544;3,77348
5895;5340521;-11,9503;3,562
5896;2873893;-11,0751;5,58336
5898;4722596;-11,6174;3,73942
5899;3799444;-11,4496;2,59682
5903;5503927;-14,3077;4,50541
5905;5396112;-14,0241;2,17902
5906;1961848;-13,3196;1,99714
5907;2693816;-14,8744;4,65232
5911;5423810;-12,6801;5,20589
5915;5178157;-14,6547;6,83657
5916;5903706;-10,4394;5,39899
5925;2794105;-11,4429;2,67798
5927;2213119;-11,036;1,90725
5928;2816097;-12,1219;3,09616
5932;1097664;-13,6963;4,34371
5934;5592915;-14,694;3,56185
5936;2366048;-11,2291;4,76916
5938;2457235;-12,8512;3,46781
5940;3399165;-10,8005;5,35742
5941;4921489;-13,1652;5,8306
5944;3985852;-14,9963;4,75959
5946;1643087;-14,5236;4,96152
5950;2874221;-13,3337;4,51445
5951;2825489;-12,827;3,36628
5955;2145893;-14,4252;4,45045
5957;1374712;-11,1934;4,24949
5964;1139333;-12,4278;4,57932
5965;2866838;-11,9142;1,37106
5966;4235138;-12,7046;3,64079
5967;5801058;-11,8369;3,23212
5968;3837734;-6,85669;5,23071
5977;2110882;-12,4621;3,89062
5979;1875002;-12,2832;3,03793
5980;4481727;-7,77379;4,13492
5982;4076396;-10,7764;2,75182
5985;1549344;-14,3697;3,04595
5986;3606191;-12,9059;2,18129
5988;2735105;-13,1606;3,0217
5994;5055248;-13,429;6,2165
5996;1426512;-14,408;3,87137
6001;3004534;-13,2527;3,36349
6007;4141859;-11,8868;2,9655
6008;4699216;-10,6674;4,47325
6009;4641283;-11,615;2,63989
6011;2794269;-14,5476;2,55283
6019;3166225;-10,3595;4,64494
6021;3473630;-11,7999;5,68512
6024;1405730;-10,9699;0,526535
6027;5537779;-15,1045;3,92204
6028;5622524;-11,4766;1,00694
6030;5416447;-14,7579;-0,298449
6031;3449133;-12,1364;6,45411
6039;4061887;-13,0275;2,36169
6040;1406785;-10,9954;1,94144
6048;5084189;-12,9342;5,74221
6050;1224155;-12,9674;3,09655
6055;4464574;-12,0506;2,81628
6060;1827828;-12,5909;4,25
6063;3290658;-11,5918;3,14336
6065;3407719;-14,7127;6,60324
6067;3185266;-9,32746;2,68764
6069;5029228;-10,9739;4,22924
6076;5789063;-10,1854;4,34799
6079;3507273;-12,8708;4,61376
6080;3033963;-11,3574;6,21011
6081;4815007;-12,3803;4,32285
6082;5942449;-11,2051;4,70525
6084;2967453;-13,9717;5,60626
6087;4787059;-13,4855;5,08522
6088;3115697;-10,985;1,84449
6089;2074007;-11,0546;6,82776
6091;2260167;-12,6896;4,63303
6094;4655695;-15,2325;6,40757
6095;4845416;-11,1616;4,69547
6098;3523416;-10,2806;2,74502
6099;1852405;-12,4577;4,8697
6101;1961339;-11,9964;2,50239
6102;1569144;-12,7067;1,86613
6103;5802208;-10,0773;4,22847
6105;1373617;-11,6545;4,68393
6106;5998877;-12,7622;3,42404
6108;4257560;-12,2145;2,62561
6110;5218422;-10,4816;5,23089
6111;5244189;-15,6891;1,54146
6114;1472305;-12,027;5,5861
6118;5806558;-12,6238;4,94577
6123;5799819;-12,0838;5,09458
6125;4197339;-13,0699;3,0551
6127;4303251;-12,8193;3,62646
6128;4833568;-12,6758;2,563
6131;3974744;-12,9158;5,04403
6142;5757176;-10,1029;3,34873
6156;5733930;-16,6471;6,5248
6159;1050941;-12,3573;3,60993
6165;3608109;-13,999;5,38583
6166;1799507;-11,5492;4,29969
6172;3742768;-10,7747;4,48037
6174;2037806;-11,7664;3,52416
6175;1233090;-14,2115;3,82747
6176;3608730;-13,4174;0,29143
6193;4454692;-13,315;3,96644
6198;4369152;-13,366;3,20692
6205;4869862;-10,6279;3,50008
6209;2006095;-9,6494;5,52279
6210;2864386;-14,4116;1,82003
6222;2373074;-12,1467;2,99924
6224;4086514;-12,874;2,15978
6237;1318667;-11,2189;2,27779
6242;5096727;-12,0759;3,3326
6244;2103500;-10,008;3,38128
6247;2454309;-12,0978;4,83478
6248;1408456;-13,5552;3,36513
6249;4842588;-11,4401;4,0397
6254;2625385;-11,7661;3,93485
6255;3898721;-11,442;4,10651
6273;2009462;-12,7971;4,19215
6274;1520598;-12,3165;5,92336
6276;3950080;-14,7783;4,99379
6279;1892070;-14,8534;4,82586
6299;1001290;-14,1212;4,88588
6301;3768668;-14,8179;4,63061
6308;4956686;-9,90605;2,66365
6309;4633694;-10,8507;3,92835
6310;2054223;-14,0143;2,657
6311;3551764;-9,7515;5,01431
6312;4435998;-11,8459;1,40257
6315;2137875;-14,8293;1,77617
6316;2545343;-11,2581;5,23739
6319;2600075;-14,365;-0,271789
6320;5984630;-13,8106;5,10483
6323;1667036;-11,6013;3,0023
6324;5931799;-13,5322;5,44461
6325;5927139;-14,7817;5,58066
6328;1318598;-14,3064;1,79831
6333;1745233;-11,0227;2,75974
6334;4096165;-10,1541;2,95479
6335;2381966;-11,908;4,84537
6336;5778369;-14,0004;2,79992
6337;4546290;-12,7491;5,0945
6338;2999870;-11,5122;3,93644
6339;3765812;-10,8422;2,61842
6340;5555913;-11,7239;5,69352
6341;4416096;-16,8694;6,05894
6343;2195741;-16,2404;5,48982
6345;2848496;-12,9509;1,96051
6347;4572659;-14,5083;3,60657
6348;3798891;-11,3292;5,39623
6349;4159458;-9,97942;3,18739
6350;4138393;-13,2418;4,77355
6353;4597165;-11,6065;3,96944
6360;2964475;-12,6971;2,60069
6361;4690372;-11,6968;1,46628
6362;5293411;-12,6441;2,41635
6364;5028493;-13,9119;0,953633
6365;2244470;-10,7862;6,71779
