;id;r1;r2;r3;clusters
633;2775;2034056;-9.04526;3.5720400000000003;0
634;2785;3615455;-9.56335;3.31459;0
635;2787;4097821;-10.5688;2.90251;0
636;2788;3155838;-14.1856;4.33534;1
637;2797;3233060;-9.0514;2.60292;0
638;2798;3650412;-9.38826;3.19973;0
639;2801;3386649;-13.8649;4.26456;1
640;2806;5543492;-10.3422;0.8078890000000001;0
641;2808;4126737;-13.3986;5.01429;1
642;2810;4898599;-13.7029;5.01306;1
643;2812;5182579;-15.58;5.18818;1
644;2815;4961370;-15.778;5.2553;1
645;2816;2649781;-10.6817;1.97678;0
646;2820;1232160;-14.8027;4.53989;1
647;2822;1900464;-13.4785;4.6399300000000006;1
648;2824;1267098;-9.73378;2.1969;0
649;2829;4336784;-13.8891;5.92052;1
650;2831;3134161;-13.8835;5.32324;1
651;2832;3744282;-10.0831;3.20245;0
652;2837;5101182;-9.7369;2.54518;0
653;2841;2018749;-14.2247;4.4965;1
654;2844;2389506;-9.97536;1.48865;0
655;2849;4963594;-8.6037;0.297482;0
656;2855;2719672;-10.0851;3.56866;0
657;2857;4245034;-8.70796;1.47599;0
658;2858;2149684;-13.9248;4.0995599999999985;1
659;2859;1381224;-10.9587;3.33075;0
660;2861;4480721;-13.7222;3.90752;1
661;2863;3852660;-9.41119;1.0990799999999998;0
662;2865;2826356;-16.2563;4.76685;1
663;2881;1786140;-9.98186;2.93158;0
664;2882;1159885;-13.4769;4.86894;1
665;2885;6022686;-16.243;5.81925;1
666;2888;2989684;-13.6609;5.33329;1
667;2892;5863710;-14.9393;5.09722;1
668;2912;1329451;-8.59896;2.2601400000000003;0
669;2925;2572623;-14.0149;4.0641300000000005;1
670;2926;3132773;-9.65267;3.22934;0
671;2928;5319596;-9.39833;1.7729400000000002;0
672;2930;5654235;-16.2409;3.68052;1
673;2938;5134687;-10.7698;2.5087200000000003;0
674;2942;5492376;-15.5576;6.29101;1
675;2948;3943196;-14.0945;4.705419999999998;1
676;2953;4441318;-15.3657;5.8681;1
677;2955;1518636;-10.4237;3.1391400000000003;0
678;2956;4329543;-7.66947;4.16564;0
679;2967;2044723;-15.1846;4.83147;1
680;2979;5292496;-9.91164;2.76044;0
681;2984;2128487;-10.6291;2.72521;0
682;2985;5607952;-13.4963;4.11801;1
683;2988;3939119;-14.8986;6.33849;1
684;3004;3558638;-9.80936;3.8565;0
685;3012;3446156;-9.76407;3.40403;0
686;3014;4237246;-14.3084;4.33526;1
687;3024;3834422;-10.377;3.44175;0
688;3029;1689740;-13.9164;4.02214;1
689;3031;3082933;-15.2722;4.26437;1
690;3038;4980983;-10.6248;3.14693;0
691;3039;3386980;-13.394;4.67572;1
692;3045;4481545;-15.6071;5.36514;1
693;3048;5964312;-14.866;5.4580199999999985;1
694;3051;1105562;-14.1863;4.22949;1
695;3053;2993050;-13.6673;4.15266;1
696;3056;1879377;-10.3885;3.33667;0
697;3063;4423556;-13.9885;5.71506;1
698;3067;3194961;-11.1745;2.70502;0
699;3068;2613093;-13.4493;4.50213;1
700;3071;2252529;-13.8705;4.6593800000000005;1
701;3074;2839496;-14.3134;5.4101;1
702;3078;5181298;-10.545;2.6963;0
703;3080;5337122;-8.31377;3.2393;0
704;3089;2048593;-14.4028;5.78752;1
705;3091;4545516;-9.25093;1.76853;0
706;3097;3444538;-10.6713;3.09612;0
707;3098;4805520;-14.1751;4.11846;1
708;3101;3091051;-14.1175;3.89967;1
709;3105;3960943;-10.5045;2.61539;0
710;3123;5728978;-10.603;1.82285;0
711;3125;5038599;-9.82104;2.57265;0
712;3126;2970731;-10.4859;3.18309;0
713;3128;4424570;-13.4363;4.37338;1
714;3133;4368541;-14.5952;5.1615400000000005;1
715;3134;5527070;-15.3095;3.62866;1
716;3136;4108724;-13.7085;5.08499;1
717;3137;1871106;-9.83498;3.1765;0
718;3138;3998009;-10.7378;3.21596;0
719;3140;5301617;-13.8825;4.2591800000000015;1
720;3141;5367617;-13.3732;4.99774;1
721;3145;4647019;-10.6211;1.601;0
722;3149;1372909;-10.018;2.46702;0
723;3153;4081298;-15.1526;4.31475;1
724;3155;3179763;-10.5443;2.75355;0
725;3161;4889559;-13.8441;4.81829;1
726;3165;4708444;-8.0539;3.21602;0
727;3166;5903720;-14.7074;7.33126;1
728;3170;1124497;-9.93318;2.59671;0
729;3173;2191724;-9.7005;3.88174;0
730;3179;5860272;-13.9581;5.7709800000000016;1
731;3186;5009741;-14.5398;4.86219;1
732;3187;2778994;-10.7375;1.60096;0
733;3188;4847145;-14.8837;3.69347;1
734;3206;4656715;-10.5897;3.35631;0
735;3216;3788683;-9.86728;3.4019;0
736;3225;2855601;-14.2663;6.59402;1
737;3232;2655886;-14.4812;5.07934;1
738;3234;1360389;-9.40365;2.24497;0
739;3235;3663457;-7.63743;2.69208;0
740;3238;2507864;-13.5801;5.17097;1
741;3239;3199054;-10.9771;3.28397;0
742;3245;3070270;-13.2629;4.73263;1
743;3249;5464245;-13.5873;4.70796;1
744;3250;1894383;-7.28235;2.4756400000000003;0
745;3251;5701197;-13.7399;4.20377;1
746;3252;1098200;-15.6059;6.07741;1
747;3266;1497158;-13.4239;5.088419999999998;1
748;3278;5650411;-9.72771;3.47551;0
749;3282;1837394;-10.9427;2.03785;0
750;3291;3542147;-14.4682;5.70745;1
751;3295;4372532;-10.4322;2.30165;0
752;3300;1069667;-10.7658;3.50025;0
753;3304;1495323;-11.0032;3.13994;0
754;3306;3932930;-10.4003;3.55997;0
755;3308;3728238;-10.086;1.87593;0
756;3309;3136788;-14.7267;4.04329;1
757;3310;4295016;-9.51864;3.12195;0
758;3313;1425343;-14.2698;6.4280800000000005;1
759;3322;1884975;-13.8262;5.02367;1
760;3328;1416148;-14.434;4.11515;1
761;3330;3635515;-10.3971;3.05405;0
762;3331;1225641;-10.4031;2.62732;0
763;3332;1246947;-8.819139999999997;2.92823;0
764;3333;2023247;-10.8006;2.93065;0
765;3358;3671741;-8.8996;2.06969;0
766;3359;5323068;-15.8128;6.35808;1
767;3363;4733593;-10.1741;2.19608;0
768;3371;5515004;-13.3914;4.79678;1
769;3373;4305482;-7.93335;3.94364;0
770;3374;2223349;-14.1587;4.48982;1
771;3375;3893198;-8.72011;4.11046;0
772;3378;2952206;-13.8065;4.57284;1
773;3379;1993907;-13.3397;4.44961;1
774;3386;4749362;-13.9025;3.91938;1
775;3387;5061714;-10.85;2.4093400000000003;0
776;3389;2932010;-14.0047;5.36267;1
777;3391;1518577;-9.09936;2.91905;0
778;3395;2875682;-14.5178;3.94687;1
779;3399;1096441;-11.2565;2.76425;0
780;3404;2486025;-14.1533;4.1169400000000005;1
781;3405;1487369;-16.0533;8.17862;1
782;3409;3807630;-9.01862;2.86266;0
783;3419;1280074;-9.80373;2.153;0
784;3420;4606138;-14.6116;5.3441;1
785;3435;3132490;-10.4093;1.3147;0
786;3448;4650414;-14.6618;5.24011;1
787;3452;3717676;-9.58943;3.3341800000000004;0
788;3455;5257592;-9.45225;1.34948;0
789;3457;1139038;-13.9245;4.88911;1
790;3465;1491463;-10.4648;3.05317;0
791;3466;3953908;-9.5275;3.5298;0
792;3468;1056148;-13.5689;5.17338;1
793;3469;2555939;-15.6524;4.28781;1
794;3470;3651333;-9.37992;3.46932;0
795;3472;5935214;-14.2288;5.3891800000000005;1
796;3482;1275241;-9.24762;3.61316;0
797;3484;4499692;-13.7301;5.34883;1
798;3501;5765281;-15.4218;6.50569;1
799;3504;1895936;-15.2365;3.62351;1
800;3506;3704794;-8.5652;2.94371;0
801;3524;1257156;-14.5234;5.36915;1
802;3528;3372257;-10.0705;2.39649;0
803;3529;4026076;-16.1092;5.12934;1
804;3533;3050297;-10.4526;2.45853;0
805;3537;5390300;-14.2219;4.04455;1
806;3538;3245280;-9.34143;2.7907;0
807;3539;3691372;-14.7403;4.02029;1
808;3540;2642944;-14.2816;3.81423;1
809;3545;1552878;-13.5574;4.94732;1
810;3549;5108907;-13.7431;4.4498;1
811;3550;5140466;-10.7807;1.73963;0
812;3552;2133196;-13.4374;4.79817;1
813;3557;4974186;-9.68131;1.50093;0
814;3560;4861438;-9.57648;1.01058;0
815;3564;5977735;-9.09909;2.491;0
816;3565;3434254;-14.3697;4.70895;1
817;3566;3127883;-13.7795;5.01764;1
818;3574;4435028;-15.207;4.04751;1
819;3580;1858953;-9.28241;3.22711;0
820;3584;3630135;-13.7845;4.83921;1
821;3587;3485809;-8.64366;3.3856900000000003;0
822;3588;4710713;-13.6914;5.11409;1
823;3590;1939301;-15.5925;4.43431;1
824;3597;2348986;-10.1285;1.68786;0
825;3601;3123017;-13.6819;5.52691;1
826;3602;4050177;-9.09508;1.56359;0
827;3606;1072304;-15.605;5.52548;1
828;3614;4026492;-9.87779;3.81522;0
829;3619;2783556;-14.4908;4.39539;1
830;3620;3084937;-14.4131;4.55339;1
831;3622;1158112;-11.0068;2.50067;0
832;3624;4780018;-10.6396;2.91676;0
833;3625;3241493;-15.3335;5.18561;1
834;3631;2233693;-14.2891;5.67197;1
835;3638;3643201;-13.2149;4.62904;1
836;3643;2415990;-13.6412;4.61079;1
837;3646;1862880;-10.9822;2.35675;0
838;3655;5314627;-10.3407;2.05662;0
839;3663;2307374;-6.3726699999999985;1.98015;0
840;3670;3476019;-14.2695;4.43308;1
841;3675;5850437;-13.9199;4.7759;1
842;3676;3706367;-10.0;3.74297;0
843;3678;2833607;-9.71953;1.61768;0
844;3680;4362540;-9.60025;0.471665;0
845;3681;5361479;-10.6336;3.37099;0
846;3688;3523159;-14.2568;4.51938;1
847;3691;2553070;-14.966;4.986269999999998;1
848;3693;4857751;-14.406;4.97269;1
849;3699;4725726;-10.2241;2.6812400000000003;0
850;3701;1536241;-17.1916;3.5525300000000004;1
851;3702;5732409;-16.2667;5.15191;1
852;3704;4972626;-8.85249;3.78124;0
853;3711;2719080;-10.0695;1.76744;0
854;3723;5899779;-10.824000000000002;3.22598;0
855;3724;1341552;-14.3403;4.62685;1
856;3729;4379168;-11.0093;3.02787;0
857;3730;4650235;-8.04082;2.32856;0
858;3733;5310906;-15.2207;5.98679;1
859;3738;3733218;-11.065;2.46129;0
860;3740;2556971;-10.1346;3.5002800000000005;0
861;3744;2895132;-10.0176;2.0552;0
862;3753;5326173;-9.09402;2.94101;0
863;3762;4616489;-14.6889;4.39895;1
864;3765;3432224;-14.2877;4.64595;1
865;3772;1426822;-13.8733;4.90302;1
866;3775;1834808;-9.84995;1.75845;0
867;3777;2297565;-13.5173;4.00574;1
868;3781;4446606;-13.7867;5.1559;1
869;3782;1768487;-10.0937;3.1648;0
870;3784;1983507;-14.9525;6.07781;1
871;3793;4766257;-14.7348;6.43122;1
872;3794;2034177;-10.0154;1.73137;0
873;3798;5834248;-14.4348;6.14265;1
874;3800;4272629;-13.7496;4.48566;1
875;3808;5502608;-10.8329;2.85367;0
876;3810;5218936;-9.17283;3.96679;0
877;3816;4574145;-14.1117;4.4600300000000015;1
878;3825;5389132;-9.94475;3.60562;0
879;3828;4155331;-10.0027;1.28779;0
880;3831;2894840;-14.5519;3.90033;1
881;3833;3806449;-13.4924;4.25364;1
882;3834;1552881;-13.9389;4.27276;1
883;3848;1984530;-14.8754;3.95248;1
884;3850;1653559;-14.5899;3.70733;1
885;3860;3972800;-18.3363;4.10136;1
886;3869;5316501;-10.8467;3.47416;0
887;3874;2956204;-10.013;3.68186;0
888;3875;6023415;-10.1695;3.1011900000000003;0
889;3879;1278911;-8.406;3.3042199999999995;0
890;3886;4482930;-15.7197;5.09577;1
891;3893;3829171;-15.9228;3.42464;1
892;3895;3447280;-13.686;4.14524;1
893;3896;5614408;-14.7814;3.82455;1
894;3904;2418328;-14.8872;4.77096;1
895;3913;5478911;-15.2791;5.80181;1
896;3916;1460485;-15.3569;3.67409;1
897;3925;4511047;-13.4482;4.95572;1
898;3927;1428297;-14.3092;5.27345;1
899;3928;4260169;-13.8432;5.37931;1
900;3930;2166959;-14.085;6.18291;1
901;3932;1337568;-13.6458;5.48108;1
902;3933;5045628;-16.5112;5.86493;1
903;3934;1215494;-14.765;7.2105;1
904;3935;4782674;-14.7968;4.93158;1
905;3943;2283396;-10.4262;1.6690900000000002;0
906;3948;5433203;-11.239;2.74971;0
907;3952;3171219;-14.434;4.31365;1
908;3958;3760916;-15.532;6.29554;1
909;3959;3508330;-10.6202;2.73582;0
910;3962;5609463;-15.3081;4.37413;1
911;3967;4564462;-14.8639;3.74441;1
912;3973;2249727;-14.4251;4.32188;1
913;3974;4219277;-13.8832;4.76869;1
914;3975;3736568;-13.9628;3.99936;1
915;3979;3690227;-13.6264;4.88382;1
916;3986;4530347;-8.715069999999999;0.531454;0
917;3987;1082760;-11.0539;2.92686;0
918;3988;2758599;-15.669;3.62081;1
919;3989;4790490;-9.93277;2.194;0
920;4001;1480704;-11.1653;2.54192;0
921;4003;4459543;-10.4976;1.50061;0
922;4007;3200604;-14.3811;4.02292;1
923;4010;2070135;-10.4618;3.5999800000000004;0
924;4012;5020200;-13.5083;4.23229;1
925;4024;5822774;-14.8805;4.57078;1
926;4026;1760046;-14.5958;5.14657;1
927;4028;3840136;-13.7502;4.74288;1
928;4032;1188614;-15.0124;4.67499;1
929;4033;2683688;-14.2785;4.11523;1
930;4035;5965340;-14.634;4.32347;1
931;4046;5450511;-14.4319;4.93341;1
932;4047;2525273;-13.319;4.5163400000000005;1
933;4049;3737167;-9.85913;3.55666;0
934;4052;5863819;-14.3272;4.02245;1
935;4054;1566835;-9.00388;3.74731;0
936;4062;1172478;-14.3716;4.67091;1
937;4063;3769058;-14.3903;4.29286;1
938;4069;1212819;-10.496;2.60687;0
939;4072;5409911;-11.0108;2.99153;0
940;4077;5834861;-13.6937;3.97875;1
941;4082;4582122;-13.9022;4.30415;1
942;4087;2503993;-15.2335;5.06155;1
943;4088;4522040;-14.8766;5.20206;1
944;4089;3222142;-10.0766;3.0316;0
945;4092;2661887;-10.3881;1.58231;0
946;4094;2854173;-13.2865;4.578119999999998;1
947;4095;1312790;-14.2847;4.1459800000000016;1
948;4096;3016670;-10.5112;3.08731;0
949;4104;4987952;-9.65114;1.68084;0
950;4108;5905658;-14.972;4.9231099999999985;1
951;4110;4439677;-15.3162;3.88815;1
952;4113;1164416;-9.75148;2.37569;0
953;4115;1752393;-10.5509;1.43547;0
954;4128;2880638;-14.7772;5.66763;1
955;4129;1448895;-14.2828;3.80198;1
956;4130;1826303;-13.5164;4.765619999999998;1
957;4131;2366398;-14.4519;4.5749;1
958;4134;2450192;-10.5124;2.46638;0
959;4143;1645821;-11.0395;3.30137;0
960;4146;1120550;-15.6259;3.61752;1
961;4159;4100475;-14.7991;4.4759699999999984;1
962;4164;1528901;-13.3799;4.96274;1
963;4168;1608714;-7.98293;3.79686;0
964;4170;4559100;-6.55022;3.74869;0
965;4173;1567739;-15.2799;5.1242800000000015;1
966;4174;5950294;-10.3061;3.42032;0
967;4175;5532042;-13.8684;4.50582;1
968;4176;1906262;-14.3093;3.8136;1
969;4177;1926655;-9.65462;2.79611;0
970;4186;5240429;-10.8588;2.6168400000000003;0
971;4188;1921857;-14.8558;4.9084400000000015;1
972;4195;3463689;-8.971680000000003;3.27334;0
973;4204;4476915;-10.3016;2.86086;0
974;4208;2995824;-10.9839;2.79903;0
975;4212;1674260;-15.1349;5.76221;1
976;4217;4697580;-13.712;4.99656;1
977;4219;3491167;-14.4529;4.01596;1
978;4221;4791403;-15.2176;4.34347;1
979;4223;5692109;-10.8824;2.60927;0
980;4226;1714160;-10.6182;2.71049;0
981;4231;2774986;-14.2705;5.385;1
982;4236;3480037;-10.9325;2.50208;0
983;4239;4834805;-13.6972;4.36334;1
984;4240;4005040;-8.12668;1.4233;0
985;4246;1193610;-9.7379;2.92947;0
986;4258;1160360;-14.6623;5.777830000000002;1
987;4267;3271398;-14.4808;3.68631;1
988;4276;2794595;-10.2244;0.7920689999999999;0
989;4278;5493209;-10.7913;2.58666;0
990;4285;4936466;-10.2418;2.86263;0
991;4291;1089237;-10.6313;1.7232900000000002;0
992;4295;1364347;-7.41738;2.32316;0
993;4297;4522128;-9.83606;2.29616;0
994;4299;1890114;-10.6373;3.27162;0
995;4304;5648228;-15.7949;4.60768;1
996;4307;2579635;-15.1041;5.08565;1
997;4313;2659742;-10.0927;3.4015;0
998;4320;5478410;-13.9052;5.95214;1
999;4326;2691569;-7.886719999999999;3.61386;0
1000;4334;3955119;-8.22733;3.5671800000000005;0
1001;4337;5826745;-10.9653;2.39791;0
1002;4341;1063824;-10.3683;2.25696;0
1003;4342;1438539;-9.24936;3.5526800000000005;0
1004;4344;4139210;-10.4272;2.52527;0
1005;4348;2354551;-14.1499;6.09465;1
1006;4349;2045040;-14.5846;6.1663;1
1007;4351;5674917;-16.1005;4.01403;1
1008;4352;4190713;-14.5295;3.87459;1
1009;4353;4116947;-8.24261;3.859280000000001;0
1010;4354;2384629;-14.2981;4.29065;1
1011;4355;5834527;-14.3916;5.29632;1
1012;4365;5770056;-10.8955;3.22746;0
1013;4366;3330775;-10.1112;3.28262;0
1014;4368;1424775;-10.3101;3.0840400000000003;0
1015;4375;1685709;-14.4948;5.5858;1
1016;4379;2862863;-9.90093;2.64618;0
1017;4384;4360012;-10.7989;3.01796;0
1018;4387;1311383;-10.7742;2.14346;0
1019;4389;4421487;-14.2308;6.14151;1
1020;4393;3123382;-16.2948;5.69793;1
1021;4395;4737432;-15.5814;3.85499;1
1022;4396;4288016;-14.2161;6.19451;1
1023;4409;5873356;-9.37093;0.541184;0
1024;4411;4735676;-10.8297;2.91255;0
1025;4412;5828789;-14.0876;4.14026;1
1026;4415;3779621;-11.0657;2.75781;0
1027;4417;2406284;-13.8188;4.51814;1
1028;4418;2009628;-11.1604;2.72337;0
1029;4422;5604437;-7.080419999999998;3.3241300000000003;0
1030;4424;5672942;-14.8426;5.44192;1
1031;4433;2135352;-9.92225;3.05645;0
1032;4434;5672671;-10.3925;1.94852;0
1033;4435;4471251;-10.673;2.39929;0
1034;4440;5550550;-14.5946;5.4477;1
1035;4441;4039068;-9.40259;3.35267;0
1036;4447;4924351;-10.8859;2.66519;0
1037;4449;2226888;-10.7882;2.55896;0
1038;4453;4024305;-13.6817;4.63324;1
1039;4455;1591368;-9.92616;0.124912;0
1040;4456;2917078;-10.3325;1.42115;0
1041;4459;3308529;-14.1103;4.5448;1
1042;4463;2162061;-14.5667;4.51472;1
1043;4465;1468231;-10.8137;2.64552;0
1044;4475;3125969;-13.2373;4.66683;1
1045;4477;3597007;-15.2842;4.2447300000000014;1
1046;4478;4012372;-15.4249;5.62193;1
1047;4481;5458083;-14.2672;4.70568;1
1048;4483;3206953;-14.0692;4.91573;1
1049;4489;2753921;-14.5723;5.03285;1
1050;4494;1011699;-9.5543;-0.0802707;0
1051;4496;2602534;-13.6217;5.44661;1
1052;4503;1043080;-9.68998;3.54593;0
1053;4505;2145638;-8.96304;3.3843400000000003;0
1054;4514;3544611;-9.54415;3.07915;0
1055;4516;4752733;-10.4911;2.69829;0
1056;4519;3812238;-15.5835;5.41079;1
1057;4520;3519578;-10.9615;2.38268;0
1058;4523;5730799;-10.2274;2.02891;0
1059;4533;3285706;-15.3479;6.0746699999999985;1
1060;4536;5551711;-7.46535;-0.381153;0
1061;4562;5672100;-7.79696;1.89414;0
1062;4564;5608186;-15.192;6.6186;1
1063;4567;3138020;-10.4209;3.15928;0
1064;4582;2095304;-14.378;4.92203;1
1065;4583;3894243;-9.74546;1.95978;0
1066;4584;4627771;-13.6788;4.0274199999999984;1
1067;4585;1952155;-14.844;4.68185;1
1068;4592;5263034;-14.1783;5.8451900000000006;1
1069;4594;3855315;-16.3405;4.07705;1
1070;4598;4093088;-9.91929;3.57318;0
1071;4599;1806034;-14.6949;5.3547400000000005;1
1072;4601;2799145;-15.2732;4.40623;1
1073;4604;3200922;-15.6268;5.13159;1
1074;4611;4598696;-10.9353;2.25243;0
1075;4613;5574700;-15.0961;4.4259;1
1076;4623;4200206;-13.6006;4.38407;1
1077;4625;3865337;-10.3216;2.91065;0
1078;4630;2744823;-14.6968;4.95587;1
1079;4637;4664623;-14.0134;4.98261;1
1080;4638;4531899;-7.66365;3.19013;0
1081;4639;3740382;-14.3912;4.33147;1
1082;4648;3404436;-13.5997;4.69073;1
1083;4650;2798878;-7.79126;2.35445;0
1084;4654;1099798;-13.3301;4.48299;1
1085;4664;2534458;-14.6447;4.95611;1
1086;4665;5801498;-15.1028;3.66896;1
1087;4668;5724189;-13.9373;5.3254199999999985;1
1088;4669;3120211;-9.54822;1.58492;0
1089;4671;4772881;-13.9322;5.3791;1
1090;4675;1560944;-16.3293;6.22483;1
1091;4676;3378989;-9.49767;2.21675;0
1092;4679;4935600;-13.4094;4.70895;1
1093;4688;2838989;-14.2979;4.889480000000002;1
1094;4694;3124715;-10.3116;1.95022;0
1095;4696;1191211;-10.9011;2.46759;0
1096;4703;5946565;-9.68803;3.02803;0
1097;4704;4675533;-13.2443;4.63315;1
1098;4705;4075329;-13.8718;4.67415;1
1099;4708;2301064;-14.3256;5.18915;1
1100;4713;2108799;-10.9636;3.24262;0
1101;4721;1400283;-14.9031;6.38579;1
1102;4722;2099400;-10.1177;3.3050300000000004;0
1103;4723;1635835;-8.44161;3.29724;0
1104;4724;3084447;-16.1853;5.4831400000000015;1
1105;4726;2404039;-13.9817;4.70822;1
1106;4727;3980082;-14.3638;5.85762;1
1107;4734;3572501;-14.5545;4.39332;1
1108;4740;5289513;-10.2353;3.74245;0
1109;4742;1451080;-14.7435;5.83663;1
1110;4745;5369998;-9.49573;1.93177;0
1111;4751;5197400;-13.5271;5.05799;1
1112;4754;4403693;-9.33502;-0.37418;0
1113;4758;4598954;-13.703;3.91238;1
1114;4759;4843355;-10.2661;3.25368;0
1115;4761;4081205;-13.9451;5.24633;1
1116;4766;4834334;-14.0776;6.16362;1
1117;4767;1530594;-10.2461;3.74612;0
1118;4768;1491214;-11.0126;3.29652;0
1119;4772;2859840;-15.2237;3.63085;1
1120;4773;4552701;-14.6904;5.60858;1
1121;4779;1073259;-10.6151;1.89889;0
1122;4789;2798863;-9.39001;3.41447;0
1123;4794;4597312;-15.2894;4.63542;1
1124;4795;3853094;-16.1496;5.08265;1
1125;4805;4024518;-14.9961;5.22437;1
1126;4811;3116732;-14.0964;5.4768;1
1127;4816;5312381;-13.6619;5.04721;1
1128;4818;2511786;-9.61096;2.75227;0
1129;4819;2385282;-9.77889;1.55591;0
1130;4821;2488495;-13.7505;5.63049;1
1131;4823;2987507;-13.879;3.82543;1
1132;4825;3394976;-14.005999999999998;4.02272;1
1133;4830;5574034;-7.59484;3.87573;0
1134;4839;4433313;-14.843;4.9914;1
1135;4840;3186961;-14.3598;4.00789;1
1136;4842;2724709;-7.447319999999999;0.0890173;0
1137;4844;3730698;-16.1957;4.26847;1
1138;4845;1413256;-13.8936;5.41889;1
1139;4848;2248477;-14.6388;4.48717;1
1140;4853;5161565;-9.89651;2.54706;0
1141;4858;2412096;-9.8399;3.5828;0
1142;4859;4199256;-9.45633;2.17701;0
1143;4865;5617879;-8.679260000000001;2.82297;0
1144;4866;1199173;-14.5627;5.7432;1
1145;4869;1600440;-14.9041;4.5712199999999985;1
1146;4870;1198556;-13.6569;4.28006;1
1147;4871;5100565;-14.6275;4.67451;1
1148;4874;5812253;-15.7483;4.03421;1
1149;4875;3414575;-13.805;5.01889;1
1150;4876;5859953;-10.3272;3.40269;0
1151;4878;2191736;-10.8003;2.26088;0
1152;4881;1365370;-14.0849;6.22374;1
1153;4897;5992155;-8.82882;2.09358;0
1154;4904;1011772;-10.8457;3.43821;0
1155;4906;1070503;-10.1508;3.6136;0
1156;4908;5497261;-10.2559;1.48451;0
1157;4910;2675834;-10.0254;3.47362;0
1158;4914;5083780;-14.2727;5.87283;1
1159;4922;3886189;-14.1331;4.41725;1
1160;4924;2797271;-13.815;4.69101;1
1161;4925;1033591;-15.3193;5.04695;1
1162;4928;2782350;-14.0933;4.66367;1
1163;4931;3513358;-9.38036;0.288768;0
1164;4936;1577327;-15.3052;3.7067;1
1165;4937;5068242;-9.08883;1.15004;0
1166;4942;2054866;-13.4739;4.35078;1
1167;4944;1426846;-14.6594;5.57649;1
1168;4954;2286583;-11.114;2.7899;0
1169;4957;5407191;-10.9604;2.5511;0
1170;4959;2636496;-10.3989;2.65271;0
1171;4960;5172923;-11.0011;3.2325;0
1172;4968;2127280;-14.535;4.2359800000000005;1
1173;4973;1532581;-13.9546;3.99212;1
1174;4974;4421620;-10.1469;3.00437;0
1175;4984;4178079;-11.2724;2.83874;0
1176;4987;5993420;-10.3839;2.82603;0
1177;5010;2465591;-10.3865;3.45085;0
1178;5011;1137825;-15.1221;4.33507;1
1179;5014;2158010;-13.5397;4.47489;1
1180;5015;4571985;-13.6626;4.13319;1
1181;5017;3188387;-14.8557;5.34398;1
1182;5023;1347870;-13.5035;4.47922;1
1183;5024;1109397;-13.8359;4.304880000000002;1
1184;5025;2901149;-10.4346;2.63832;0
1185;5027;4518056;-10.8197;2.62289;0
1186;5031;5713014;-15.5789;3.80508;1
1187;5039;1313367;-11.1448;2.50691;0
1188;5043;5580784;-9.69567;3.15916;0
1189;5044;1383957;-10.2326;1.56123;0
1190;5052;1082962;-9.87445;3.42375;0
1191;5053;2093128;-13.9457;4.5964;1
1192;5061;4230719;-10.7816;3.4896800000000003;0
1193;5062;5974002;-14.2574;3.96027;1
1194;5063;3391235;-14.0465;3.89543;1
1195;5071;2102157;-14.2866;6.6063600000000005;1
1196;5079;2841907;-13.4824;4.63272;1
1197;5084;5673834;-11.0184;2.4100900000000003;0
1198;5085;3353536;-8.96137;0.743937;0
1199;5087;6003859;-15.3167;3.97512;1
1200;5094;3387518;-15.5184;6.1137;1
1201;5099;3314676;-9.91409;3.4029199999999995;0
1202;5102;3369367;-13.4149;4.39248;1
1203;5107;5034031;-13.8595;5.70397;1
1204;5120;1197170;-14.6158;6.83252;1
1205;5123;2311393;-13.6487;5.17746;1
1206;5126;3027730;-10.3374;1.86046;0
1207;5129;2829269;-8.69472;2.28873;0
1208;5133;1825814;-13.3894;4.44324;1
1209;5138;4334560;-16.5071;5.54473;1
1210;5149;5204172;-15.5051;4.71096;1
1211;5151;4308996;-10.6218;3.15964;0
1212;5154;1602476;-14.0675;4.46597;1
1213;5155;2025891;-14.6774;6.2705199999999985;1
